地區,餐廳名稱,餐廳地址,query,place_id,matched_name,matched_address,status,,URL,,,,,,,,,,,,,,,,
台北,去斯萬家 chez Swann by Jumi Tavern,台北市大安區金華街223-2號,去斯萬家 chez Swann by Jumi Tavern 台北市大安區金華街223-2號,ChIJoSgIzIOpQjQRLeFELOdDpXs,去斯萬家 chez Swann by Jumi Tavern,"No. 223-2號, Jinhua St, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02r9u800,,,,,,,,,,,,,,,,
台北,"BANKER Martini Bar by Vivid Hermit Saloon Co.,Ltd.",台北市大安區安和路一段83號,"BANKER Martini Bar by Vivid Hermit Saloon Co.,Ltd. 台北市大安區安和路一段83號",ChIJ8-oRlb-rQjQRuNyQcJigIDc,"BANKER Martini Bar by Vivid Hermit Saloon Co.,Ltd.","No. 83號, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02KZ4800,,,,,,,,,,,,,,,,
台北,"Bibber Dessert Bar · 酒徒的點心店 by Vivid Hermit Saloon Co., Ltd",台北市信義區信義路四段397號1樓,"Bibber Dessert Bar · 酒徒的點心店 by Vivid Hermit Saloon Co., Ltd 台北市信義區信義路四段397號1樓",ChIJU4h4iZSrQjQR0a9p8sJrazg,bibber dessert bar,"110, Taiwan, Taipei City, Xinyi District, 信義路四段397號",OK,,https://s.openrice.com/cHRSm02rvu800,,,,,,,,,,,,,,,,
台南,良人煮鍋,台南市安平區國平北路127號,良人煮鍋 台南市安平區國平北路127號,ChIJ9yNzPXB1bjQRY1OvSlEqLuU,良人煮鍋｜手作鍋物｜安平區火鍋,"No. 127號, Guoping N Rd, Anping District, Tainan City, Taiwan 708013",OK,,https://s.openrice.com/cHRSmm2Z5i800,,,,,,,,,,,,,,,,
台北,字母系列餐酒 east village,台北市中山北路一段57號之二,字母系列餐酒 east village 台北市中山北路一段57號之二,ChIJ7Sv-W26pQjQREuvSk_HbFXE,字母系列餐酒 East Village,"10491, Taiwan, Taipei City, 台北市 Section 1, Zhongshan N Rd, 57號之二1樓",OK,,https://s.openrice.com/cHRSm02vfu800,,,,,,,,,,,,,,,,
台北,C PARK Re:Creation by A Train,台北市中山區南京東路一段13巷7弄11號,C PARK Re:Creation by A Train 台北市中山區南京東路一段13巷7弄11號,ChIJuwy8oGOpQjQRA3cCL3fl-s8,C PARK Re:Creation by A Train,"10491, Taiwan, Taipei City, Zhongshan District, Section 1, Nanjing E Rd, 13巷7弄11號 1樓",OK,,https://s.openrice.com/cHRSm02uvu800,,,,,,,,,,,,,,,,
台北,A Train Leads The Way To Jazz(,台北市中山區八德路二段233號2樓,A Train Leads The Way To Jazz( 台北市中山區八德路二段233號2樓,ChIJ_YlXO9mrQjQRtrWmWeeFzsY,A Train Leads The Way To Jazz,"10491, Taiwan, Taipei City, Zhongshan District, Section 2, Bade Rd, 233號2樓",OK,,https://s.openrice.com/cHRSm02XCu300,,,,,,,,,,,,,,,,
台北,發肉燒肉餐酒敦北一店,台北市松山區敦化北路4巷56號,發肉燒肉餐酒敦北一店 台北市松山區敦化北路4巷56號,ChIJHzjQYSOrQjQRNrlobfVx5A0,發肉燒肉餐酒敦北一店,"No. 56號, Lane 4, Dunhua N Rd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02u9u800,,,,,,,,,,,,,,,,
台北,發肉燒肉餐酒忠孝二店,台北市大安區忠孝東路四段170巷17弄12號1樓,發肉燒肉餐酒忠孝二店 台北市大安區忠孝東路四段170巷17弄12號1樓,ChIJj7X55harQjQRrPcjxgWOgDg,Follow Yakiniku,"106, Taiwan, Taipei City, Da’an District, Alley 17, Lane 170, Section 4, Zhongxiao E Rd, 12號1樓",OK,,https://s.openrice.com/cHRSm02m1y400,,,,,,,,,,,,,,,,
新北,發肉燒肉餐酒板橋三店,新北市板橋區四川路一段20號,發肉燒肉餐酒板橋三店 新北市板橋區四川路一段20號,ChIJM5v9UgkDaDQRME6D_-fEoDY,發肉燒肉餐酒 板橋三店,"220066, Taiwan, New Taipei City, Banqiao District, 四川路一段20號",OK,,https://s.openrice.com/cHRSmG2ss0800,,,,,,,,,,,,,,,,
台北,JUNTO 同,台北市中正區館前路22號2樓,JUNTO 同 台北市中正區館前路22號2樓,ChIJSxNePs-pQjQRn3kFHsWNoIQ,JUNTO 同,"Floor 2, No. 22, Guanqian Rd, Zhongzheng District, Taipei City, Taiwan 100",OK,,https://s.openrice.com/cHRSm02v8u800,,,,,,,,,,,,,,,,
台北,196 Bar,台北市信義區信義路五段16號B1,196 Bar 台北市信義區信義路五段16號B1,ChIJh7Z5DwCrQjQRUfgbMlvUPJI,196 Bar,"110, Taiwan, Taipei City, Xinyi District, Section 5, Xinyi Rd, 16號B1",OK,,https://s.openrice.com/cHRSm025vy400,,,,,,,,,,,,,,,,
台北,美喝麥喝台式餐酒館,台北市大安區延吉街131巷7之1號,美喝麥喝台式餐酒館 台北市大安區延吉街131巷7之1號,ChIJc1KdXtWrQjQRKtLR4fOggIw,美喝麥喝台式餐酒館,"106, Taiwan, Taipei City, Da’an District, Lane 131, Yanji St, 7號之1",OK,,https://s.openrice.com/cHRSm024Py400,,,,,,,,,,,,,,,,
新北/基隆,東華川府重慶老火鍋 裕隆城店,新北市新店區中興路三段70號6F7櫃,東華川府重慶老火鍋 裕隆城店 新北市新店區中興路三段70號6F7櫃,ChIJw0xAXx8BaDQRELakeL-t6sc,東華川府重慶老火鍋 - 裕隆城店,"231, Taiwan, New Taipei City, Xindian District, Section 3, Zhongxing Rd, 70號6樓7櫃位",OK,,https://s.openrice.com/cHRSmG259y400,,,,,,,,,,,,,,,,
台北,東華川府重慶老火鍋 台北忠孝店,台北市大安區仁愛路四段345巷4弄31號,東華川府重慶老火鍋 台北忠孝店 台北市大安區仁愛路四段345巷4弄31號,ChIJC3BCMnyrQjQRYDKF73PVOV8,東華川府重慶老火鍋 - 台北忠孝店,"No. 31號, Alley 4, Lane 345, Section 4, Ren'ai Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02518800,,,,,,,,,,,,,,,,
台北,粥起 粥底火鍋．熱炒,台北市大安區東豐街65號,粥起 粥底火鍋．熱炒 台北市大安區東豐街65號,ChIJf1MO_AKrQjQRfJG9U-VwwvE,粥起 粥底火鍋．熱炒,"一樓, No. 65號, Dongfeng St, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02fde800,,,,,,,,,,,,,,,,
台北,醉好 Another Round,台北市大安區大安路一段19巷13號1樓,醉好 Another Round 台北市大安區大安路一段19巷13號1樓,ChIJCRKASPSrQjQRBwl5Ls2HO5k,醉好 Another Round,"No. 13號, Lane 19, Section 1, Da'an Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02opC800,,,,,,,,,,,,,,,,
台北,我不怕你泰胖,台北市中正區中華路二段75巷1弄13號,我不怕你泰胖 台北市中正區中華路二段75巷1弄13號,ChIJoYtPwnSpQjQRuXIiwpjz3HQ,我不怕你泰胖,"No. 13號, Alley 1, Lane 75, Section 2, Zhonghua Rd, Zhongzheng District, Taipei City, Taiwan 100",OK,,https://s.openrice.com/cHRSm02iPy400,,,,,,,,,,,,,,,,
台中,Create Cafe 創造咖啡店,台中市西區台灣大道二段349號,Create Cafe 創造咖啡店 台中市西區台灣大道二段349號,ChIJ-wVOCJg9aTQR8LJTcDZRAVI,Create Cafe,"No. 349號, Section 2, Taiwan Blvd, West District, Taichung City, Taiwan 403",OK,,https://s.openrice.com/cHRSmW2sA0800,,,,,,,,,,,,,,,,
高雄,吉喆燒酒館,高雄市鼓山區明華路240號,吉喆燒酒館 高雄市鼓山區明華路240號,ChIJpcn3AgAFbjQRfZApIt5IS9o,吉喆燒酒館,"No. 240號, Minghua Rd, Gushan District, Kaohsiung City, Taiwan 80453",OK,,https://s.openrice.com/cHRSn02sw0800,,,,,,,,,,,,,,,,
台北,EZO Taipei,台北市大安區敦化南路二段10號1樓,EZO Taipei 台北市大安區敦化南路二段10號1樓,ChIJReB_-DarQjQRonpj4zTSsJo,EZO TAIPEI,"106, Taiwan, Taipei City, Da’an District, Section 2, Dunhua S Rd, 10號1樓",OK,,https://s.openrice.com/cHRSm02tg0800,,,,,,,,,,,,,,,,
新北/基隆,JC1號花園,新北市板橋區中正路一巷16弄1號,JC1號花園 新北市板橋區中正路一巷16弄1號,ChIJqffVDWupQjQR8oWYXCCxGE0,JC1號花園/餐廳/新北耶誕城,"No. 1號, Alley 16, Lane 1, Zhongzheng Rd, Banqiao District, New Taipei City, Taiwan 220",OK,,https://s.openrice.com/cHRSmG2uQ0800,,,,,,,,,,,,,,,,
新北/基隆,巢食蔬,新北市板橋區東門街18號,巢食蔬 新北市板橋區東門街18號,ChIJDZgCE6gCaDQRS8UjHEJRC60,巢食蔬,"No. 18號, Dongmen St, Banqiao District, New Taipei City, Taiwan 220",OK,,https://s.openrice.com/cHRSmG2vA0800,,,,,,,,,,,,,,,,
新北/基隆,范師傅 鐵板創意手作料理,新北市板橋區民生路三段56號,范師傅 鐵板創意手作料理 新北市板橋區民生路三段56號,ChIJJ1-rZmqoQjQRw4_4y0oyK5k,范師傅 鐵板創意手作料理,"No. 56號, Section 3, Minsheng Rd, Banqiao District, New Taipei City, Taiwan 220",OK,,https://s.openrice.com/cHRSmG2vw0800,,,,,,,,,,,,,,,,
台北,石本石本女臣 新世代中式料理,信義區松壽路12號5樓,石本石本女臣 新世代中式料理 信義區松壽路12號5樓,ChIJpSndFgCrQjQRzNlYUFoIvoc,石本石本女臣,"110061, Taiwan, Taipei City, Xinyi District, Songshou Rd, 12號5 樓",OK,,https://s.openrice.com/cHRSm02T8a800,,,,,,,,,,,,,,,,
台北,本能寺 直火燒肉,信義區松壽路12號5樓,本能寺 直火燒肉 信義區松壽路12號5樓,ChIJbzRdPQCrQjQRzyH6YzdgxDw,本能寺 直火燒肉,"110061, Taiwan, Taipei City, Xinyi District, Songshou Rd, 12號5 樓",OK,,https://s.openrice.com/cHRSm02IPu800,,,,,,,,,,,,,,,,
台北,好米亞,台北市大安區敦化南路一段270巷6號,好米亞 台北市大安區敦化南路一段270巷6號,ChIJly19jbyrQjQRBN17akR0XKo,Goodies Cuisine,"No. 6, Lane 270, Section 1, Dunhua S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02tNu300,,,,,,,,,,,,,,,,
台北,囍聚精緻鍋物,台北市大安區光復南路72巷7弄17號,囍聚精緻鍋物 台北市大安區光復南路72巷7弄17號,ChIJAf3A1cCrQjQR25A5Co6X688,囍聚精緻鍋物,"No. 17號, Alley 7, Lane 72, Guangfu S Rd, Da’an District, Taipei City, Taiwan 10694",OK,,https://s.openrice.com/cHRSm02H5W600,,,,,,,,,,,,,,,,
新北/基隆,小香罐 炭火火鍋,新北市新店區中正路413號,小香罐 炭火火鍋 新北市新店區中正路413號,ChIJdxM8UR4DaDQRpZ26PQNsaSY,小香罐 牛肉火鍋(煙囪鍋 烤物 酒水）,"No. 413號, Zhongzheng Rd, Xindian District, New Taipei City, Taiwan 231",OK,,https://s.openrice.com/cHRSmG2xQ0800,,,,,,,,,,,,,,,,
高雄/屏東,串肚肚,高雄市左營區博愛二路316號1樓,串肚肚 高雄市左營區博愛二路316號1樓,ChIJGU_AYeQFbjQRM2-LWwkMaig,串肚肚-市井風吃到飽,"No. 316號, Bo-ai 2nd Rd, Zuoying District, Kaohsiung City, Taiwan 813",OK,,https://s.openrice.com/cHRSn02y50400,,,,,,,,,,,,,,,,
台北,禹立鮨日式料理,台北市中正區忠孝東路2段14號,禹立鮨日式料理 台北市中正區忠孝東路2段14號,ChIJ5RsQPfKpQjQRr3kQpsnU05c,禹立鮨,"100, Taiwan, Taipei City, Zhongzheng District, Section 2, Zhongxiao E Rd, 14號1樓",OK,,https://s.openrice.com/cHRSm02W08800,,,,,,,,,,,,,,,,
宜花東暨離島,強強廚房‧台東創始店,新北市中和區錦和路26號,強強廚房‧台東創始店 新北市中和區錦和路26號,ChIJkzYr6sm5bzQRZRIRFQCxCeI,強強廚房,"950, Taiwan, Taitung County, Taitung City, Gengsheng Rd, 575號入口於1樓2樓四維路人行道側",OK,,https://s.openrice.com/cHRSlm2YJC800,,,,,,,,,,,,,,,,
高雄/屏東,小孩吃素 左營至聖店,左營區至聖路161號,小孩吃素 左營至聖店 左營區至聖路161號,ChIJZSaEkpAFbjQRqozjOZcXC4o,小孩吃素(左營至聖店),"No. 161號, Zhisheng Rd, Zuoying District, Kaohsiung City, Taiwan 81357",OK,,https://s.openrice.com/cHRSn02yyX200,,,,,,,,,,,,,,,,
高雄/屏東,小孩吃素 苓雅福建店,苓雅區福建街342號,小孩吃素 苓雅福建店 苓雅區福建街342號,ChIJU8N-XM6wcTQRCnpFtRHuttE,小孩吃素(苓雅福建店),"No. 342, Fujian St, Lingya District, Kaohsiung City, Taiwan 802",OK,,https://s.openrice.com/cHRSn02zL2400,,,,,,,,,,,,,,,,
高雄/屏東,小孩吃素 屏東勝利店,屏東市南京路41號,小孩吃素 屏東勝利店 屏東市南京路41號,ChIJtcWYXfoXbjQRw6h_TYTJX0Y,小孩吃素(屏東勝利店),"No. 41號, Nanjing Rd, Pingtung City, Pingtung County, Taiwan 900",OK,,https://s.openrice.com/cHRSn020w8800,,,,,,,,,,,,,,,,
台南,小孩吃素 崇仁店,東區崇仁街85號,小孩吃素 崇仁店 東區崇仁街85號,ChIJOd803qp3bjQR4esWe1GLrfE,小孩吃素(台南崇仁店),"No. 85號, Chongren St, East District, Tainan City, Taiwan 70151",OK,,https://s.openrice.com/cHRSmm23w8800,,,,,,,,,,,,,,,,
台南,小孩吃素 台南新美店,中西區新美街120號,小孩吃素 台南新美店 中西區新美街120號,ChIJqUT2r353bjQRUaCOml0liXw,Chilldren,"No. 120號, Xinmei St, West Central District, Tainan City, Taiwan 700",OK,,https://s.openrice.com/cHRSmm2NsW800,,,,,,,,,,,,,,,,
台北,深紅汕頭鍋物 台北民權店,松山區民權東路三段106巷32號,深紅汕頭鍋物 台北民權店 松山區民權東路三段106巷32號,ChIJvTfLhFKrQjQRcTKOrMBJQ6E,Shengred Hotpot (Minquan Branch),"No. 32號, Lane 106, Section 3, Minquan E Rd, Songshan District, Taipei City, Taiwan 10544",OK,,https://s.openrice.com/cHRSm02I2y400,,,,,,,,,,,,,,,,
台中,深紅汕頭鍋物 台中美村店,西區美村路一段602號,深紅汕頭鍋物 台中美村店 西區美村路一段602號,ChIJt4AmZqY9aTQRxG1j25f-WlY,深紅汕頭鍋物(台中美村店),"No. 602號, Section 1, Meicun Rd, West District, Taichung City, Taiwan 403",OK,,https://s.openrice.com/cHRSmW2358700,,,,,,,,,,,,,,,,
台中,深紅汕頭鍋物 台中崇德店,北屯區昌平東五路256號,深紅汕頭鍋物 台中崇德店 北屯區昌平東五路256號,ChIJlwzJIGoXaTQReoBUNt6Ywpo,深紅汕頭鍋物(台中崇德店),"No. 256號, Changping East 5th Rd, Beitun District, Taichung City, Taiwan 406",OK,,https://s.openrice.com/cHRSmW26w8800,,,,,,,,,,,,,,,,
新竹,深紅汕頭鍋物 新竹竹北店,竹北市文喜街13號,深紅汕頭鍋物 新竹竹北店 竹北市文喜街13號,ChIJX1_0k2E3aDQRKehk3oOEAxU,深紅汕頭鍋物 (新竹竹北店),"No. 13號, Wenxi St, Zhubei City, Hsinchu County, Taiwan 302",OK,,https://s.openrice.com/cHRSnW27g8800,,,,,,,,,,,,,,,,
台北,深紅汕頭鍋物 Sogo敦化店,大安區敦化南路一段246號B2,深紅汕頭鍋物 Sogo敦化店 大安區敦化南路一段246號B2,ChIJ-fP7pNarQjQRANqnRDMxGOw,深紅鍋物 遠東SOGO台北敦化店,"106, Taiwan, Taipei City, Da’an District, 敦化南路1段246號B2樓",OK,,https://s.openrice.com/cHRSm02iOq800,,,,,,,,,,,,,,,,
台北,糧倉一號麻辣鴛鴦鍋,台北市中山區松江路185號2樓,糧倉一號麻辣鴛鴦鍋 台北市中山區松江路185號2樓,ChIJrxKJ5OypQjQRYiu987QBofI,糧倉一號麻辣鴛鴦鍋 松江店-媒體網紅推薦美食、招牌麻辣 海鮮 家庭公司 聚餐聚會包場 吃到飽(平價人氣 高CP 饕客必吃),"104, Taiwan, Taipei City, Zhongshan District, SongJiang Rd, 185號2樓",OK,,https://s.openrice.com/cHRSm02sw8800,,,,,,,,,,,,,,,,
高雄/屏東,柒鮮餐飲舖,高雄市左營區新莊一路302號1樓,柒鮮餐飲舖 高雄市左營區新莊一路302號1樓,ChIJR6tE7p4FbjQRlqE1C_bX9HM,柒鮮餐飲舖,"813, Taiwan, Kaohsiung City, Zuoying District, Xinzhuang 1st Rd, 302號1樓",OK,,https://s.openrice.com/cHRSn029wC800,,,,,,,,,,,,,,,,
台北,興蓬萊台菜海鮮餐廳 七段創始店,台北市士林區中山北路七段55號,興蓬萊台菜海鮮餐廳 七段創始店 台北市士林區中山北路七段55號,ChIJUW1ks36uQjQRVioemMQWgqs,Xing Penglai Taiwanese cuisine Seafood Restaurants,"No. 55號, Section 7, Zhongshan N Rd, Shilin District, Taipei City, Taiwan 111",OK,,https://s.openrice.com/cHKSm02rmO100,,,,,,,,,,,,,,,,
台北,興蓬萊台菜海鮮餐廳 大葉高島屋旗艦店,台北市士林區忠誠路二段55號12樓,興蓬萊台菜海鮮餐廳 大葉高島屋旗艦店 台北市士林區忠誠路二段55號12樓,ChIJBQLGYSCvQjQRqtiUX6C7bjg,興蓬萊台菜餐廳 大葉高島屋店,"111, Taiwan, Taipei City, Shilin District, Section 2, Zhongcheng Rd, 55號12樓",OK,,https://s.openrice.com/cHKSm02AgC800,,,,,,,,,,,,,,,,
台北,WILDWOOD 原木燒烤牛排海鮮餐廳,台北市大安區新生南路三段2號14樓,WILDWOOD 原木燒烤牛排海鮮餐廳 台北市大安區新生南路三段2號14樓,ChIJ55kZ-VOrQjQRsWhqEGglwzk,WILDWOOD,"110, Taiwan, Taipei City, Xinyi District, Songshou Rd, 9號4樓",OK,,https://s.openrice.com/cHRSm02T5e700,,,,,,,,,,,,,,,,
宜花東暨離島,日光山茶屋,宜蘭縣礁溪鄉興農路322巷6號,日光山茶屋 宜蘭縣礁溪鄉興農路322巷6號,ChIJm3ip_Kz7ZzQRNBX2ds0CnCI,日光山茶屋 Nikko Hill Tea House,"No. 6號, Lane 322, Xingnong Rd, Jiaoxi Township, Yilan County, Taiwan 262002",OK,,https://s.openrice.com/cHRSlm2OQ8800,,,,,,,,,,,,,,,,
台中,饗夢居酒屋,台中市西屯區西屯路二段273-2號,饗夢居酒屋 台中市西屯區西屯路二段273-2號,ChIJIaIHYQAXaTQRZmcP1ctwHIU,Xiang Meng Izakaya Restaurant,"407, Taiwan, Taichung City, Xitun District, Section 2, Xitun Road, 273之2號",OK,,https://s.openrice.com/cHRSmW2PA8800,,,,,,,,,,,,,,,,
台中,炎香樓,台中市西區自立街117-1號,炎香樓 台中市西區自立街117-1號,ChIJPaMtRJo9aTQR_yt0SyO1y2E,炎香樓 ｜ 11/1供應炎香雙味 粵式匠心 × 牛湯本味 | 尾牙春酒訂桌開放中,"No. 2號, Lane 12, Jingchengba St, West District, Taichung City, Taiwan 403",OK,,https://s.openrice.com/cHRSmW2Ci8600,,,,,,,,,,,,,,,,
新北/基隆,滋立火鍋,新北市板橋區館前東路22號2樓,滋立火鍋 新北市板橋區館前東路22號2樓,ChIJ-Y0g_k8DaDQR0mOtH4SPfWY,滋立火鍋 | 輕養生鍋物,"22064, Taiwan, New Taipei City, Banqiao District, Guanqian E Rd, 22號二樓",OK,,https://s.openrice.com/cHRSmG2CwC800,,,,,,,,,,,,,,,,
台北,貓之伊甸 Cat In Eden,台北市萬華區西園路一段72巷26號,貓之伊甸 Cat In Eden 台北市萬華區西園路一段72巷26號,ChIJS1BX-8ypQjQRKTuArzx_I7I,Cat in eden,"No. 26號, Lane 72, Section 1, Xiyuan Rd, Wanhua District, Taipei City, Taiwan 108",OK,,https://s.openrice.com/cHRSm02Vtu800,,,,,,,,,,,,,,,,
宜花東暨離島,火鍋世家 國聯店,花蓮縣花蓮市國聯二路19號,火鍋世家 國聯店 花蓮縣花蓮市國聯二路19號,ChIJhaFGqL-faDQRXGpfDgMk0oM,火鍋世家 花蓮國聯店/花蓮火鍋美食,"No. 19號, Guolian 2nd Rd, Hualien City, Hualien County, Taiwan 970",OK,,https://s.openrice.com/cHRSlm2CwG800,,,,,,,,,,,,,,,,
台北,八和和牛燒肉專門店 安和本店,大安區安和路一段102巷4號,八和和牛燒肉專門店 安和本店 大安區安和路一段102巷4號,ChIJE1LImuCrQjQRGSzP6ydyfZM,八和和牛燒肉專門店-安和本店,"No. 4號, Lane 102, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02EA0700,,,,,,,,,,,,,,,,
台北,八和和牛燒肉專門店 敦北店,松山區敦化北路100號,八和和牛燒肉專門店 敦北店 松山區敦化北路100號,ChIJOw7k4y6rQjQRyc4JtlLbAkQ,八和和牛燒肉專門店 敦北二號店,"No. 100號, DunHua N Rd, Songshan District, Taipei City, Taiwan 10547",OK,,https://s.openrice.com/cHRSm02DgG800,,,,,,,,,,,,,,,,
台北,SSAM | 韓式燒肉專門店,中山區吉林路16號1樓,SSAM | 韓式燒肉專門店 中山區吉林路16號1樓,ChIJi5SR4D2pQjQRDL98Seo2K50,SSAM | 韓式燒肉專門店,"104084, Taiwan, Taipei City, Zhongshan District, Jilin Rd, 16號1樓",OK,,https://s.openrice.com/cHRSm02EQG800,,,,,,,,,,,,,,,,
台北,黑武士特色老火鍋 信義A9店,信義區松壽路9號6樓,黑武士特色老火鍋 信義A9店 信義區松壽路9號6樓,ChIJy5zTXY2rQjQRMRjJQcSjkcQ,黑武士特色老火鍋 信義A9店,"110, Taiwan, Taipei City, Xinyi District, Songshou Rd, 9號新光三越A9館6樓",OK,,https://s.openrice.com/cHRSm028pa800,,,,,,,,,,,,,,,,
台北,黑武士麻辣火鍋 本店,大安區大安路一段75巷29號,黑武士麻辣火鍋 本店 大安區大安路一段75巷29號,ChIJd5d58NGrQjQRYqT7i0zsQhg,黑武士特色老火鍋 本店,"No. 29號, Lane 75, Section 1, Da'an Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02CaG300,,,,,,,,,,,,,,,,
台北,豔陽下義大利小餐館,台北市中山區北安路458巷41弄28號1樓,豔陽下義大利小餐館 台北市中山區北安路458巷41弄28號1樓,ChIJkYvmvGSrQjQRCuFdwt4IV94,Trattoria al Sole,"104, Taiwan, Taipei City, Zhongshan District, Alley 41, Lane 458, Beian Rd, 28號一樓",OK,,https://s.openrice.com/cHRSm02I9W700,,,,,,,,,,,,,,,,
宜花東暨離島,貳貳壹零複合式宵夜 早午餐,宜蘭縣羅東鎮中山路三段299號,貳貳壹零複合式宵夜 早午餐 宜蘭縣羅東鎮中山路三段299號,ChIJTXeP7yvnZzQRnZz9QGLi-KM,貳貳壹零複合式宵夜 早午餐，推薦手打黑豬肉漢堡， 推薦手打牛肉漢堡，羅東宵夜，宜蘭宵夜，羅東早午餐，不提供電話訂餐,"No. 299號, Section 3, Zhongshan Rd, Luodong Township, Yilan County, Taiwan 265",OK,,https://s.openrice.com/cHRSlm2A7u800,,,,,,,,,,,,,,,,
台中,86 Bistro 串燒酒館,台中市西區西屯路一段86號1樓,86 Bistro 串燒酒館 台中市西區西屯路一段86號1樓,ChIJheTg5pg9aTQR1AnNFHr-4mI,86 旋轉串燒,"403, Taiwan, Taichung City, West District, Section 1, Xitun Rd, 86號1樓",OK,,https://s.openrice.com/cHRSmW2bQK800,,,,,,,,,,,,,,,,
桃園,Rubato cafe 任性咖啡,桃園市中壢區中山路191號,Rubato cafe 任性咖啡 桃園市中壢區中山路191號,ChIJeapx7GEjaDQRVrPHwZC_SVE,Rubato cafe -任性咖啡,"No. 191號, Zhongshan Rd, Zhongli District, Taoyuan City, Taiwan 320",OK,,https://s.openrice.com/cHRSnG2cwK800,,,,,,,,,,,,,,,,
桃園,有鬆精釀啤酒餐廳,桃園市中壢區中正路210號,有鬆精釀啤酒餐廳 桃園市中壢區中正路210號,ChIJ6yixljYiaDQR7OZ5jrmmnjI,丸山焼肉啤酒所3.0 MARUYAMA YAKINIKU & CRAFT BEER,"320, Taiwan, Taoyuan City, Zhongli District, Zhongzheng Rd, 210號1樓",OK,,https://s.openrice.com/cHRSnG2cAK800,,,,,,,,,,,,,,,,
台北,風川鰻魚韓式烤鰻魚,台北市中山區吉林路26巷13號,風川鰻魚韓式烤鰻魚 台北市中山區吉林路26巷13號,ChIJW2ZwTgCpQjQRetZdU7mF8do,風川鰻魚 韓式烤鰻魚,"No. 13號, Lane 26, Jilin Rd, Zhongshan District, Taipei City, Taiwan 10444",OK,,https://s.openrice.com/cHRSm02dgK800,,,,,,,,,,,,,,,,
台北,伙房烤魚 -台北五常店,台北市中山區五常街83號,伙房烤魚 -台北五常店 台北市中山區五常街83號,ChIJtyNXxfyrQjQR7qLS0kStr2Y,伙房烤魚 台北五常店,"No. 83號, Wuchang St, Zhongshan District, Taipei City, Taiwan 10491",OK,,https://s.openrice.com/cHRSm027Dq700,,,,,,,,,,,,,,,,
台北,門前隱味-西門漢口店,新北市三重區正義南路86巷30號,門前隱味-西門漢口店 新北市三重區正義南路86巷30號,ChIJccdwH6cCaDQRK_nx1gbPOuU,Menqian Yin Wei Beef Noodle Restaurant,"No. 30號, Lane 86, Zhengyi S Rd, Sanchong District, New Taipei City, Taiwan 241",OK,,https://s.openrice.com/cHRSm02oQK800,,,,,,,,,,,,,,,,
台北,壹川唐,台北市北投區中和街32號,壹川唐 台北市北投區中和街32號,ChIJ7Ww6W9ivQjQRfElMltaxMgU,壹川唐 Yi Chuan Tang 《麻辣香鍋，單人友善》《白金雞湯》,"No. 32號, Zhonghe St, Beitou District, Taipei City, Taiwan 112",OK,,https://s.openrice.com/cHRSm02dwO800,,,,,,,,,,,,,,,,
台北,PALI PALI,台北市大安區東豐街49號,PALI PALI 台北市大安區東豐街49號,ChIJNaCT-tGrQjQR4wVCyI5vKlQ,PALI PALI,"No. 49號, Dongfeng St, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02pAK800,,,,,,,,,,,,,,,,
台北,猶太潔食實驗室,台北市松山區民生東路4段54號12樓,猶太潔食實驗室 台北市松山區民生東路4段54號12樓,ChIJvRWoF36pQjQRKYjypRhXQII,猶太潔食實驗室 Jewish Kosher Culinary Lab,"No. 6號, Alley 1, Lane 24, Section 3, Ren'ai Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02pwK800,,,,,,,,,,,,,,,,
新北/基隆,蔡集鎮川菜館,新北市橋區館前東路128號,蔡集鎮川菜館 新北市橋區館前東路128號,ChIJLyhsZWsdaDQRQi4AoHGiGms,蔡集鎮川菜館 姐 夫重慶 板橋重慶川菜熱炒館 免費卡拉OK・聚會首選,"No. 128號, Guanqian E Rd, Banqiao District, New Taipei City, Taiwan 220",OK,,https://s.openrice.com/cHRSmG2qgK800,,,,,,,,,,,,,,,,
新北/基隆,姐夫重慶串串鍋 板橋店,新北市板橋區館前東路63號,姐夫重慶串串鍋 板橋店 新北市板橋區館前東路63號,ChIJeQ8QUz6pQjQRwQKo3rUUWyU,姐夫重慶串串鍋 板橋直營店,"No. 63號, Guanqian E Rd, Banqiao District, New Taipei City, Taiwan 220",OK,,https://s.openrice.com/cHRSmG2rQK800,,,,,,,,,,,,,,,,
